"Position","Player Name","Team Name","Nationality","Height","Weight","Age","Condition","Overall Rating"
"CMF","A. CANALES","AUDAX ITALIANO","CHILE",186,70,20,"C",64
"LWF","JAJÁ","ATHLETICO PARANAENSE","BRAZIL",180,71,19,"C",64
"LB","RIQUELME","VASCO DA GAMA","BRAZIL",180,63,18,"C",64
"RB","NATHAN","BOAVISTA","BRAZIL",183,72,19,"D",64
"LMF","L. ESCALANTE","DEFENSA Y JUSTICIA","ARGENTINA",179,72,21,"C",64
"LB","SILVA","CONFIANÇA","BRAZIL",179,78,26,"C",64
"LB","DUDU","CONFIANÇA","BRAZIL",182,74,19,"C",64
"RB","BAHIA","NÁUTICO","BRAZIL",187,75,20,"C",64
"CF","MATHEUS LIMA","SAMPAIO CORRÊA","BRAZIL",185,80,24,"C",64
"RWF","J. DA ROSA","INDEPENDIENTE","ARGENTINA",171,69,22,"C",64
"CB","O. NDONG","LANÚS","SENEGAL",192,85,21,"C",64
"CMF","KELVYN","CEARÁ","BRAZIL",173,72,21,"C",64
"AMF","E. CAÑETE","UNIÓN","ARGENTINA",179,74,21,"C",64
"CB","M. FRACCHIA","O'HIGGINS","URUGUAY",188,84,25,"C",64
"RB","Y. MACON","SAINT-ÉTIENNE","FRANCE",176,74,22,"D",64
"LWF","F. DELAVERIS","VITESSE","NORWAY",175,70,20,"C",64
"CMF","M. ENRIQUE","VÉLEZ SARSFIELD","ARGENTINA",178,76,21,"C",64
"GK","VICTOR HUGO","AMÉRICA MINEIRO","BRAZIL",190,82,23,"C",64
"RWF","VINÍCIUS JAÚ","AVAÍ","BRAZIL",175,70,22,"D",64
"CF","J. ANTISTE","TOULOUSE","FRANCE",177,68,18,"C",64
"LB","G. QUAGLIATA","HERACLES","ITALY",175,65,20,"C",64
"CMF","K. ASKILDSEN","SAMPDORIA","NORWAY",190,77,19,"C",64
"RB","L. ROTA","FORTUNA SITTARD","GREECE",177,67,23,"C",64
"CB","D. ZIMA","SLAVIA PRAHA","CZECH REPUBLIC",190,84,20,"B",64
"CMF","N. GARAYALDE","VÉLEZ SARSFIELD","ARGENTINA",175,72,21,"C",64
"CMF","BRUNO PRAXEDES","INTERNACIONAL","BRAZIL",186,75,18,"C",64
"LB","S. BEN-DAVID","TRAPANI","ISRAEL",183,80,23,"C",64
"CB","S. DIOMANDE","OLYMPIQUE LYONNAIS","CÔTE D'IVOIRE",184,79,19,"C",64
"CMF","A. SLIMANE","BRØNDBY","DENMARK",188,80,19,"C",64
"CF","EVANDRO PAULISTA","SUKHOTHAI","BRAZIL",186,79,33,"B",64
"CB","O. VANEGAS","PATRIOTAS BOYACÁ","COLOMBIA",185,72,24,"C",64
"CMF","S. OROZCO","PATRIOTAS BOYACÁ","COLOMBIA",172,72,24,"C",64
"CF","K. SULEMANA","NORDSJÆLLAND","DENMARK",180,78,20,"C",64
"RWF","D. MARKITESOV","SPARTAK MOSKVA","RUSSIA",178,69,19,"C",64
"DMF","MARCOS JÚNIOR","SÃO PAULO","BRAZIL",170,70,20,"C",64
"RWF","A. GALEANO","SÃO PAULO","PARAGUAY",168,65,20,"C",64
"CMF","I. SHKOLIK","DINAMO MOSKVA","RUSSIA",178,70,19,"C",64
"CB","K. DONTSOV","ROTOR VOLGOGRAD","RUSSIA",191,78,19,"D",64
"LWF","O. NIKOLAEV","ROTOR VOLGOGRAD","RUSSIA",180,68,22,"D",64
"CB","L. BURY","PAU","FRANCE",184,77,25,"C",64
"CF","Y. JARJU","PAU","GAMBIA",182,66,24,"C",64
"AMF","MARCELO FREITAS","MADEIRA BP","BRAZIL",183,76,26,"C",64
"CF","A. BAKAYOKO","COVENTRY B","SIERRA LEONE",193,85,24,"C",64
"CF","M. BIAMOU","COVENTRY B","FRANCE",185,82,30,"C",64
"CB","C. TILT","ROTHERHAM RW","ENGLAND",192,75,29,"C",64
"CMF","FABRÍCIO ISIDORO","FARENSE","BRAZIL",172,72,28,"C",64
"CMF","M. BLOOMFIELD","WYCOMBE B","ENGLAND",173,73,36,"D",64
"CMF","N. FREEMAN","WYCOMBE B","ENGLAND",180,78,25,"C",64
"LMF","M. ZHUMABEKOV","KHIMKI","RUSSIA",178,67,21,"C",64
"AMF","A. MANSILLA","LANÚS","ARGENTINA",170,64,22,"C",64
"RB","SAÚL","EXTREMADURA AR","SPAIN",172,65,30,"C",64
"AMF","J. ELITIM","PONFERRADA AB","COLOMBIA",173,72,21,"C",64
"CF","C. SMALL","Free Agents","PANAMA",181,72,25,"C",64
"GK","R. OZOLS","Free Agents","LATVIA",187,82,25,"C",64
"CF","E. COLLIER","Free Agents","NEW ZEALAND",193,81,25,"C",64
"RB","J. LASICKAS","Free Agents","LITHUANIA",176,62,23,"C",64
"CF","A. AYMBETOV","Free Agents","KAZAKHSTAN",184,74,25,"C",64
"CB","O. KERYMZHANOV","Free Agents","KAZAKHSTAN",186,75,31,"C",64
"AMF","J. RODRÍGUEZ","Free Agents","PANAMA",166,64,25,"C",64
"CB","J. CARRASCO","Free Agents","BOLIVIA",186,78,23,"C",64
"LMF","J. MAZA","DEPORTIVO PEREIRA","COLOMBIA",174,69,26,"C",64
"CMF","D. ESPINEL","BOYACÁ CHICÓ","COLOMBIA",170,72,33,"C",64
"RB","I. SCARPETA","JAGUARES DE CÓRDOBA","COLOMBIA",180,76,24,"C",64
"RB","JOSÉ CARLOS","SPORTING BRAGA","PORTUGAL",177,72,22,"C",64
"CMF","V. LOBRY","PAU","FRANCE",181,72,25,"C",64
"DMF","PEDRO FERREIRA","AAB","PORTUGAL",183,78,22,"B",64
"LB","T. MATAM","KV OOSTENDE","FRANCE",169,66,20,"C",64
"CF","M. ANANI","GRENOBLE FOOT 38","CÔTE D'IVOIRE",179,68,26,"D",64
"CB","Y. N'DIAYE","PARIS","SENEGAL",185,81,23,"C",64
"DMF","ANDRÉ","FLUMINENSE","BRAZIL",175,73,19,"C",64
"LB","DIMITRY","JUVENTUDE","BRAZIL",181,76,20,"C",64
"AMF","RAFINHA","JUVENTUDE","AUSTRALIA",178,79,18,"C",64
"RB","MAURO","CSA","BRAZIL",179,68,20,"C",64
"CB","DENER","FIGUEIRENSE","BRAZIL",186,77,23,"C",64
"CF","VITOR JACARÉ","CEARÁ","BRAZIL",167,69,21,"C",64
"RB","TIAGO ALMEIDA","TONDELA","PORTUGAL",177,67,19,"C",64
"CF","L. COLOMBO","MILANO RN","ITALY",183,74,18,"C",64
"CB","JON PACHECO","VASCO GIPUZKOA AB","SPAIN",184,77,19,"C",64
"DMF","N. BAKALYUK","SPARTAK MOSKVA","RUSSIA",174,70,19,"C",64
"CMF","V. KABAKHIDZE","TAMBOV","RUSSIA",175,66,21,"C",64
"LB","THIAGO ROSA","GRÊMIO","BRAZIL",181,73,18,"C",64
"RWF","V. KARAPUZOV","DINAMO MOSKVA","RUSSIA",175,67,20,"C",64
"LB","C. BASSEY","RANGERS","ENGLAND",180,76,21,"C",64
"CMF","TELMO ARCANJO","TONDELA","PORTUGAL",180,75,19,"C",64
"RWF","LEANDRO SANCA","SPORTING BRAGA","PORTUGAL",184,73,20,"C",64
"RB","M. ÁVALOS","HURACÁN","ARGENTINA",171,72,24,"C",64
"LWF","C. CONTEH","FEYENOORD","GERMANY",182,77,21,"C",64
"RWF","E. BELTRAMONE","TALLERES DE CÓRDOBA","ARGENTINA",160,58,21,"C",64
"LB","D. KÖHN","WILLEM II","GERMANY",180,71,21,"C",64
"CMF","K. RUIZ-ATIL","PSG","MOROCCO",172,61,18,"C",64
"CMF","E. BEKIROGLU","ALANYASPOR","GERMANY",185,84,25,"C",64
"CMF","K. KOINDREDI","VALENCIA BN","FRANCE",184,70,19,"C",64
"CF","P. BÂ","NIORT","SENEGAL",177,70,27,"B",64
"LB","D. DANICIC","DINAMO ZAGREB","SERBIA",186,78,20,"C",64
"CMF","L. BERNADOU","EMMEN","FRANCE",178,78,20,"C",64
"CB","Z. ROSSI","KILMARNOCK","ENGLAND",194,83,20,"C",64
"CMF","P. DWOMOH","GENK","BELGIUM",185,69,16,"C",64
"CF","J. KRASSO","SAINT-ÉTIENNE","FRANCE",187,80,23,"D",64
"LB","I. BOURA","RC LENS","FRANCE",173,60,20,"C",64
"CF","D. TOSEVSKI","ROSTOV","NORTH MACEDONIA",186,77,19,"C",64
"DMF","S. ZANGRANDI","VITÓRIA SETÚBAL","PORTUGAL",178,80,27,"C",64
"DMF","N. SALLES","CD AVES","PORTUGAL",178,80,27,"C",64
"RWF","S. SIDIBE","EMMEN","BELGIUM",172,66,19,"C",64
"DMF","S. BENCHAMA","MONTPELLIER","FRANCE",185,71,20,"C",64
"CMF","N. MARKELO","TWENTE","NETHERLANDS",182,75,21,"C",64
"CMF","F. DELE-BASHIRU","SHEFFIELD BW","ENGLAND",180,78,19,"C",64
"LB","L. RITIÈRE","KORTRIJK","BELGIUM",174,64,19,"C",64
"CMF","D. VAN DEN BERG","UTRECHT","NETHERLANDS",185,78,20,"C",64
"RWF","I. ESCALANTE","INDEPENDIENTE MEDELLÍN","ARGENTINA",174,72,21,"C",64
"CF","K. DENNIS","ST. MIRREN","ENGLAND",180,75,30,"C",64
"AMF","E. MILLOT","MONACO","FRANCE",173,62,18,"C",64
"CF","V. PARKS","FORTUNA SITTARD","ENGLAND",175,78,19,"C",64
"LB","V. KORNIENKO","SHAKHTAR DONETSK","UKRAINE",171,64,21,"B",64
"LB","R. VITA","TROYES","FRANCE",173,65,19,"C",64
"RWF","M. CHO","ANGERS","ENGLAND",182,74,16,"C",64
"CMF","F. ÁNGEL","JUNIOR","COLOMBIA",175,68,19,"C",64
"CB","J. GÓMEZ","BOAVISTA","MEXICO",183,72,18,"D",64
"AMF","S. THILL","TAMBOV","LUXEMBOURG",179,72,27,"C",64
"LB","A. SÁNDEZ","BOCA JUNIORS","ARGENTINA",181,78,19,"C",64
"RB","N. TOFANARI","ASCOLI","ITALY",185,77,22,"C",64
"CB","PELAYO SUÁREZ","GIJÓN RB","SPAIN",182,84,22,"C",64
"CB","J. BLASCO","VASCO GIPUZKOA AB","FRANCE",185,79,21,"C",64
"RWF","JOÃO VICTOR","MADEIRA BP","BRAZIL",177,72,21,"C",64
"CF","I. LAGO","TALLERES DE CÓRDOBA","ARGENTINA",175,72,18,"C",64
"CF","S. TEDIC","PEC ZWOLLE","SERBIA",190,80,20,"C",64
"AMF","G. KANYUK","BURIRAM UNITED","ISRAEL",179,75,27,"B",64
"LMF","D. DONNARUMMA","CITTADELLA","ITALY",183,72,28,"B",64
"DMF","M. SIERRA","JAGUARES DE CÓRDOBA","COLOMBIA",174,70,26,"B",64
"DMF","JÚLIO ROMÃO","SANTA CLARA","BRAZIL",193,88,22,"C",64
"RMF","R. LUNA","ARSENAL DE SARANDÍ","ARGENTINA",179,80,25,"C",64
"CF","PEDRO ALVES","PAÇOS DE FERREIRA","PORTUGAL",190,78,21,"C",64
"LB","I. UDOGIE","HELLAS VERONA","ITALY",184,73,18,"C",64
"LB","N. KHACEF","TONDELA","ALGERIA",179,70,23,"C",64
"CB","C. CASTRO","BOAVISTA","COLOMBIA",192,84,19,"C",64
"RB","JOSE AUGUSTO","BOAVISTA","BRAZIL",179,74,20,"C",64
"LWF","KALANI ALMEIDA","BOAVISTA","BRAZIL",176,72,18,"C",64
"CF","TIAGO MORAIS","BOAVISTA","PORTUGAL",180,78,17,"C",64
"RB","Z. OUATTARA","VITÓRIA GUIMARÃES","CÔTE D'IVOIRE",178,70,20,"C",64
"CF","J. GUTIÉRREZ","ALMERÍA RB","URUGUAY",177,68,18,"C",64
"CMF","I. ELMKIES","ADO DEN HAAG","ISRAEL",172,69,20,"C",64
"CMF","MATHEUS CLEMENTE","FAMALICÃO","PORTUGAL",182,72,22,"C",64
"AMF","M. PHERAI","PEC ZWOLLE","NETHERLANDS",180,78,19,"C",64
"GK","T. KODAMA","F.C. TOKYO","JAPAN",183,83,33,"C",64
"CB","Y. SANETO","YOKOHAMA F. MARINOS","JAPAN",179,72,31,"C",64
"CB","FARES JUMAA","AL WAHDA","UNITED ARAB EMIRATES",181,75,32,"C",64
"RWF","HAMAD AL OBAIDI","AL DUHAIL","QATAR",173,68,29,"C",64
"DMF","MOHAMMED ABUSABAAN","AL TAAWOUN","SAUDI ARABIA",176,74,30,"C",64
"DMF","LEE YONG-RAE","CHIANGRAI UNITED","REPUBLIC OF KOREA",175,68,34,"C",64
"AMF","A. REZAVAND","ESTEGHLAL","IRAN",179,74,27,"C",64
"CF","A. GHORBANI","SEPAHAN","IRAN",193,83,30,"C",64
"GK","MOHAMMED AL BAKRI","AL DUHAIL","QATAR",181,79,23,"C",64
"LB","HUSSAIN ABBAS JUMA","AL WAHDA","UNITED ARAB EMIRATES",173,73,26,"C",64
"CMF","ZHANG YI","SHANGHAI SIPG","CHINA",181,67,27,"C",64
"DMF","RYAN AL MOUSA","AL TAAWOUN","SAUDI ARABIA",179,67,26,"C",64
"GK","MOHAMMED AL WAKED","AL HILAL","SAUDI ARABIA",175,65,29,"C",64
"RMF","KHALIL IBRAHIM","AL WAHDA","UNITED ARAB EMIRATES",173,60,27,"C",64
"CB","AHMED AL MEHREZI","AL WAHDA","UNITED ARAB EMIRATES",181,77,23,"C",64
"CMF","MOHAMMED ABDULBASIT","SHARJAH","UNITED ARAB EMIRATES",168,61,25,"C",64
"LWF","S. THINJOM","CHIANGRAI UNITED","THAILAND",173,68,27,"C",64
"RMF","Y. NAKASAKA","VISSEL KOBE","JAPAN",171,68,23,"C",64
"CMF","R. HIRAKAWA","F.C. TOKYO","JAPAN",177,72,20,"C",64
"CF","M. GHAEDI","ESTEGHLAL","IRAN",166,61,22,"C",64
"RWF","S. NEMATI","PERSEPOLIS","IRAN",178,75,26,"C",64
"CB","M. MEHDIZADEH","SEPAHAN","IRAN",185,79,26,"C",64
"LB","SUN KAI","SHANGHAI SHENHUA","CHINA",178,72,29,"C",64
"SS","D. SASAKI","VISSEL KOBE","JAPAN",180,77,21,"C",64
"CMF","P. SUKJITTHAMMAKUL","CHIANGRAI UNITED","THAILAND",162,68,25,"C",64
"LB","S. SINGMUI","CHIANGRAI UNITED","THAILAND",173,59,25,"C",64
"CF","M. SLAVOV","SHAHR KHODROU","UKRAINE",197,87,30,"C",64
"RMF","TAHNOON ALZAABI","AL WAHDA","UNITED ARAB EMIRATES",167,65,21,"C",64
"GK","AMIN AL BUKHARI","AL NASSR","SAUDI ARABIA",194,78,23,"C",64
"RB","YASEEN BARNAWI","AL TAAWOUN","SAUDI ARABIA",178,68,27,"C",64
"RB","FAHAD BIN JUMAYAH","AL NASSR","SAUDI ARABIA",170,61,25,"C",64
"CB","KIM MIN-DUK","ULSAN HYUNDAI","REPUBLIC OF KOREA",183,78,24,"C",64
"AMF","LEE SI-HEON","JEONBUK HYUNDAI MOTORS","REPUBLIC OF KOREA",177,66,22,"C",64
"RB","KUNANLAN SUBRAMANIAM","JOHOR DARUL TA'ZIM","MALAYSIA",165,67,34,"C",64
"CF","SYAFIQ AHMAD","JOHOR DARUL TA'ZIM","MALAYSIA",173,60,25,"C",64
"RWF","L. IVANOVIC","SYDNEY","AUSTRALIA",163,55,20,"C",64
"CB","ABDULLAH GHANIM","SHARJAH","UNITED ARAB EMIRATES",168,69,25,"C",64
"GK","P. OBI","YOKOHAMA F. MARINOS","JAPAN",193,85,23,"C",64
"RWF","A. DASHTI","ESTEGHLAL","IRAN",174,67,26,"C",64
"DMF","M. RIGI","ESTEGHLAL","IRAN",177,68,29,"C",64
"CMF","A. NABIZADEH","SHAHR KHODROU","IRAN",180,68,24,"C",64
"RB","MARCUS MELONI","SHARJAH","BRAZIL",170,70,20,"C",64
"RWF","OMAR JUMAA","SHARJAH","UNITED ARAB EMIRATES",168,68,25,"C",64
"CMF","ABROR ISMAILOV","PAKHTAKOR","UZBEKISTAN",177,70,22,"C",64
"CF","MAZEN ABU SHARARAH","AL AHLI SAUDI","SAUDI ARABIA",176,76,29,"C",64
"RWF","HASHIM ALI","AL SADD","QATAR",166,60,20,"C",64
"GK","AHMED BASIL","AL SHORTA","IRAQ",182,74,24,"C",64
"CF","D. CALDERÓN","AL SHORTA","COLOMBIA",180,86,31,"C",64
"CF","ALI YOUSIF HASHIM","AL SHORTA","IRAQ",177,73,24,"C",64
"CB","KIM JOO-SUNG","SEOUL","REPUBLIC OF KOREA",186,76,20,"C",64
"CMF","SONG JIN-KYU","SUWON SAMSUNG BLUEWINGS","REPUBLIC OF KOREA",177,70,23,"C",64
"CB","T. SAKAI","SAMUT PRAKAN CITY","JAPAN",183,77,30,"C",63
"GK","M. TØRNES","BRØNDBY","DENMARK",187,79,34,"C",63
"CB","J. CARUANA","Free Agents","MALTA",183,74,34,"C",63
"CF","E. LEE","LUTON WO","ENGLAND",180,72,26,"D",63
"CMF","C. CHAPPUIS","PORT","THAILAND",177,71,28,"C",63
"LMF","XIANG HANTIAN","BEIJING RENHE","CHINA",179,76,25,"C",63
"GK","J. HOUWEN","VITESSE","NETHERLANDS",188,79,24,"C",63
"CB","F. ROJAS","COQUIMBO UNIDO","CHILE",185,75,26,"C",63
"CMF","JOSÉ GARCÍA","EXTREMADURA AR","SPAIN",169,65,23,"C",63
"GK","FANG JINGQI","TIANJIN TIANHAI","CHINA",188,75,27,"C",63
"CB","A. MARINO","VENEZIA","ITALY",188,77,32,"C",63
"LB","J. TCHOUATCHA","DUNKERQUE","CAMEROON",180,75,26,"C",63
"LWF","A. KOÇ","KASIMPASA","TURKEY",175,70,25,"C",63
"LWF","M. DIALLO","GRENOBLE FOOT 38","SENEGAL",175,65,26,"C",63
"GK","D. BORRA","VIRTUS ENTELLA","ITALY",192,89,25,"B",63
"CB","S. FELIPE","PALESTINO","URUGUAY",178,70,29,"C",63
"GK","H. KONATÉ","VALENCIENNES","CÔTE D'IVOIRE",182,77,26,"C",63
"CF","M. LATOUR","CHAMBLY","FRANCE",175,67,25,"C",63
"CF","M. BERG","KRASNODAR","SWEDEN",184,85,34,"C",78
"RB","K. MBABU","Free Agents","SWITZERLAND",184,73,25,"C",78
"CF","T. DEENEY","WATFORD BY","ENGLAND",183,90,32,"C",78
"LWF","DENIS SUÁREZ","VIGO AB","SPAIN",176,69,26,"C",78
"CF","MUNIR","SEVILLA NERVIÓN BR","SPAIN",175,69,25,"C",78
"GK","E. MARTÍNEZ","ASTON RB","ARGENTINA",190,90,28,"C",78
"RB","B. SARR","OLYMPIQUE MARSEILLE","FRANCE",177,65,28,"C",78
"DMF","OTÁVIO","BORDEAUX","BRAZIL",173,72,26,"B",78
"RB","A. CONTI","MILANO RN","ITALY",184,76,26,"C",78
"GK","G. ARIAS","RACING CLUB","CHILE",188,82,33,"C",78
"CB","A. DJIKU","STRASBOURG","FRANCE",182,74,26,"C",78
"CB","R. SAÏSS","WOLVERHAMPTON YB","MOROCCO",188,84,30,"D",78
"CMF","ROQUE MESA","SEVILLA NERVIÓN BR","SPAIN",172,74,31,"C",78
"LWF","WU LEI","LLOBREGAT AB","CHINA",174,66,29,"D",78
"LB","MÁRIO RUI","NAPOLI","PORTUGAL",170,67,29,"C",78
"GK","S. PADT","GRONINGEN","NETHERLANDS",192,82,30,"C",78
"CF","K. LASAGNA","UDINESE","ITALY",186,80,28,"B",78
"CF","DYEGO SOUSA","BENFICA","PORTUGAL",190,85,31,"C",78
"RMF","M. ALMIRÓN","NEWCASTLE WB","PARAGUAY",175,63,26,"C",78
"CB","M. KEANE","EVERTON B","ENGLAND",191,82,27,"C",78
"LWF","ÁLEX BERENGUER","TORINO","SPAIN",175,73,25,"E",78
"CMF","L. COOK","BOURNEMOUTH RB","ENGLAND",175,71,23,"C",78
"DMF","G. RODRÍGUEZ","SEVILLA TRIANA VB","ARGENTINA",185,80,26,"C",78
"DMF","A. TOURÉ","NANTES","FRANCE",188,84,26,"C",78
"AMF","ANDREAS PEREIRA","MANCHESTER UNITED","BRAZIL",178,72,24,"C",78
"GK","E. AUDERO","SAMPDORIA","ITALY",192,83,23,"D",78
"DMF","S. RUDY","SCHALKE 04","GERMANY",180,74,30,"C",78
"CF","E. ÁVILA","PAMPLONA RA","ARGENTINA",173,80,26,"C",78
"CF","R. ÁBILA","BOCA JUNIORS","ARGENTINA",177,93,31,"C",78
"GK","A. ROSSI","BOCA JUNIORS","ARGENTINA",190,90,25,"C",78
"CF","E. SHOMURODOV","ROSTOV","UZBEKISTAN",190,76,25,"D",78
"LB","JORGE","MONACO","BRAZIL",184,70,24,"C",78
"CB","ANDREI GIROTTO","NANTES","BRAZIL",186,79,28,"C",78
"CF","JOELINTON","NEWCASTLE WB","BRAZIL",186,76,24,"C",78
"LWF","M. SIMON","NANTES","NIGERIA",168,70,25,"E",78
"CF","TIQUINHO SOARES","PORTO","BRAZIL",184,90,29,"C",78
"CF","G. PACIÊNCIA","SCHALKE 04","PORTUGAL",184,83,26,"C",78
"LWF","B. VERBIC","DYNAMO KYIV","SLOVENIA",179,70,27,"C",78
"CMF","S. FOFANA","RC LENS","CÔTE D'IVOIRE",184,74,25,"C",78
"AMF","R. MALINOVSKIY","ATALANTA","UKRAINE",181,79,27,"C",78
"LWF","DANIEL PODENCE","WOLVERHAMPTON YB","PORTUGAL",164,64,25,"C",78
"DMF","M. LOCATELLI","SASSUOLO","ITALY",180,70,22,"C",78
"RWF","G. KERK","UTRECHT","NETHERLANDS",175,68,25,"B",78
"CB","DOMINGOS DUARTE","GRANADA RB","PORTUGAL",192,80,25,"E",78
"CMF","G. CASTROVILLI","FIORENTINA","ITALY",179,72,23,"C",78
"CF","J. NSAMÉ","YOUNG BOYS","CAMEROON",188,88,27,"D",78
"CB","C. HÉRELLE","BREST","FRANCE",188,75,28,"C",78
"CF","JOSELU","ÁLAVA AB","SPAIN",192,80,30,"C",78
"RMF","H. WILSON","LIVERPOOL R","WALES",173,70,23,"C",78
"CF","H. DIALLO","METZ","SENEGAL",186,79,25,"C",78
"CB","C. JULLIEN","CELTIC","FRANCE",196,88,27,"C",78
"RB","H. TRAORÉ","RENNES","MALI",175,71,28,"B",78
"DMF","JOÃO PALHINHA","SPORTING CP","PORTUGAL",190,82,25,"C",78
"CB","M. HOLGATE","EVERTON B","ENGLAND",184,63,24,"C",78
"RWF","WANDERSON","KRASNODAR","BRAZIL",175,71,26,"C",78
"CF","R. YAREMCHUK","GENT","UKRAINE",191,76,25,"C",78
"LB","B. CUFRÉ","VÉLEZ SARSFIELD","ARGENTINA",179,82,24,"C",78
"RB","G. MONTIEL","RIVER PLATE","ARGENTINA",175,70,23,"C",78
"GK","T. KOUBEK","Free Agents","CZECH REPUBLIC",197,95,28,"C",78
"CMF","M. ROG","CAGLIARI","CROATIA",180,73,25,"C",78
"CF","A. SØRLOTH","TRABZONSPOR","NORWAY",195,90,25,"C",78
"CMF","M. GRUJIC","LIVERPOOL R","SERBIA",191,86,24,"C",78
"RWF","D. JAMES","MANCHESTER UNITED","WALES",170,76,23,"C",78
"CB","M. SENESI","FEYENOORD","ARGENTINA",183,80,23,"A",78
"CB","C. ROMERO","ATALANTA","ARGENTINA",185,79,22,"C",78
"CMF","ALEÑÀ","FC BARCELONA","SPAIN",180,73,22,"C",78
"CF","M. DÍAZ","MADRID CHAMARTIN B","DOMINICAN REPUBLIC",180,76,27,"C",78
"CF","PEDRO","FLAMENGO","BRAZIL",186,78,23,"B",78
"CB","J. VESTERGAARD","SOUTHAMPTON RW","DENMARK",199,98,28,"B",78
"CB","F. TOMORI","CHELSEA B","ENGLAND",185,75,23,"C",78
"CB","B. MECHELE","CLUB BRUGGE","BELGIUM",190,81,27,"C",78
"CF","L. AJORQUE","STRASBOURG","FRANCE",197,92,26,"A",78
"GK","B. DRAGOWSKI","FIORENTINA","POLAND",191,86,23,"D",78
"AMF","M. MORENO","LANÚS","ARGENTINA",168,65,26,"C",78
"SS","C. KOUAMÉ","FIORENTINA","CÔTE D'IVOIRE",185,70,23,"C",78
"LWF","M. TERRIER","RENNES","FRANCE",184,71,23,"C",78
"DMF","MARC ROCA","LLOBREGAT AB","SPAIN",184,74,24,"C",78
"CF","Y. EN-NESYRI","SEVILLA NERVIÓN BR","MOROCCO",189,73,23,"C",78
"RB","EMERSON","SEVILLA TRIANA VB","BRAZIL",181,79,21,"E",78
"RWF","C. STENGS","AZ","NETHERLANDS",180,78,22,"C",78
"CB","A. BASTONI","LOMBARDIA NA","ITALY",190,75,21,"B",78
"DMF","XEKA","LILLE","PORTUGAL",186,83,26,"C",78
"CMF","P. FODEN","MANCHESTER B","ENGLAND",171,70,20,"E",78
"LWF","J. KLUIVERT","ROMA","NETHERLANDS",171,66,21,"C",78
"LMF","H. BARNES","LEICESTER B","ENGLAND",174,66,23,"D",78
"CB","PAU TORRES","VILLARREAL A","SPAIN",192,81,23,"D",78
"CMF","WENDEL","SPORTING CP","BRAZIL",175,72,23,"C",78
"RMF","D. BROOKS","BOURNEMOUTH RB","WALES",173,62,23,"C",78
"CMF","N. DOMÍNGUEZ","BOLOGNA","ARGENTINA",179,73,22,"C",78
"DMF","S. BERGE","SHEFFIELD RB","NORWAY",193,88,22,"C",78
"CMF","A. EROKHIN","ZENIT","RUSSIA",195,79,31,"B",78
"LMF","CUCURELLA","GETAFE A","SPAIN",174,69,22,"C",78
"CB","J. BEDNAREK","SOUTHAMPTON RW","POLAND",189,77,24,"B",78
"RMF","T. CASTAGNE","LEICESTER B","BELGIUM",180,80,25,"C",78
"LMF","E. BARDHI","LEVANTE RA","NORTH MACEDONIA",169,64,25,"C",78
"CB","UNAI NÚÑEZ","BILBAO BR","SPAIN",186,81,23,"C",78
"DMF","B. SOUMARÉ","LILLE","FRANCE",188,82,21,"C",78
"CF","RAFAEL LEÃO","MILANO RN","PORTUGAL",188,81,21,"C",78
"GK","J. OMLIN","MONTPELLIER","SWITZERLAND",189,80,26,"C",78
"CB","C. LUYINDAMA","GALATASARAY","CONGO DR",191,91,26,"C",78
"GK","VAN CROMBRUGGE","ANDERLECHT","BELGIUM",189,86,27,"C",78
"CF","M. SAMATTA","ASTON RB","TANZANIA",179,70,28,"C",78
"RB","J. MÆHLE","GENK","DENMARK",184,79,23,"C",78
"LMF","L. TROSSARD","BRIGHTON WB","BELGIUM",172,70,26,"C",78
"RB","N. MAZRAOUI","AJAX","MOROCCO",183,74,23,"C",78
"LWF","L. DÍAZ","PORTO","COLOMBIA",180,73,23,"B",78
"CMF","E. ELMAS","NAPOLI","NORTH MACEDONIA",184,74,21,"B",78
"CMF","I. KAHVECI","ISTANBUL BASAKSEHIR","TURKEY",176,71,25,"D",78
"AMF","Y. YAZICI","LILLE","TURKEY",178,74,23,"C",78
"RMF","K. DIATTA","CLUB BRUGGE","SENEGAL",175,68,21,"B",78
"DMF","J. CAMPUZANO","BOCA JUNIORS","COLOMBIA",175,68,24,"C",78
"CMF","I. OBLYAKOV","CSKA MOSKVA","RUSSIA",175,74,22,"B",78
"RB","S. PETROV","KRASNODAR","RUSSIA",175,71,29,"C",78
"RB","M. ÇELIK","LILLE","TURKEY",180,78,23,"A",78
"DMF","D. LE TALLEC","MONTPELLIER","FRANCE",187,80,30,"D",78
"CMF","S. SERDAR","SCHALKE 04","GERMANY",184,75,23,"C",78
"RB","R. JAMES","CHELSEA B","ENGLAND",182,82,21,"B",78
"RWF","M. GREENWOOD","MANCHESTER UNITED","ENGLAND",181,73,19,"C",78
"RMF","S. CHUKWUEZE","VILLARREAL A","NIGERIA",172,70,21,"D",78
"CB","FERRO","BENFICA","PORTUGAL",191,78,23,"C",78
"CF","L. WALDSCHMIDT","BENFICA","GERMANY",181,75,24,"C",78
"LB","P. MAX","PSV","GERMANY",177,74,27,"B",78
"CB","T. VERMAELEN","VISSEL KOBE","BELGIUM",183,80,35,"C",78
"RWF","N. AMRABAT","AL NASSR","MOROCCO",181,77,33,"C",78
